,Type,Course Code,Course Name,Instructor(s),Venue,Slot,Division,Registration Limit,Division.1,Time,Slot_code,Dept,Yxx ka Y,Restrictions
814,timetable,MM 638,Polymer Blends and Composites,I - Arup R. Bhattacharyya,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,MM,6,
815,timetable,MM 650,Protective Coatings,I - J Rangarajan,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,MM,6,
816,timetable,MM 652,Advanced Ceramics,A - Amartya Mukhopadhyay I - Avradeep Pal,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,MM,6,
817,timetable,MM 656,Simulation and Optimisation,I - Sumit Saxena,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,MM,6,
818,timetable,MM 669,Mechanical Behavior of Thin Films,A - Nagamani J. Balila I - Prita Pant,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,MM,6,
819,timetable,MM 674,Materials & Processes for Semiconductor Devices,I - Dusane Rajiv O.,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,MM,6,
820,timetable,MM 677,Diffusion and Kinetics,I - M.P. Gururajan,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,MM,6,
821,timetable,MM 684,X-Ray Diffraction and Electron Microscopy,A - Samajdar I. I - Prasanna T.R.S.,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,MM,6,
822,timetable,MM 688,Non-Crystalline Materials,I - Kulkarni Ajit R.,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,MM,6,
823,timetable,MM 691,Topics in Phase Transformations,I - Prabhu N.,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,MM,6,
824,timetable,MM 694,Seminar,I - Smrutiranjan Parida,   FullSemester,,, 0,,,0,MM,6,
825,timetable,MM 700,Electrochemical and Materials Perspective in Energy Storage,I - Amartya Mukhopadhyay,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,MM,7,
826,timetable,MM 712,Advances in Design and Control of Corrosion,I - Raja V. S.,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,MM,7,
827,timetable,MM 718,Laser Processing and Nanostructures,I - Shobha Shukla,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,MM,7,
828,timetable,MM 722,Molecular Simulations for Mateirals Engineering,I - Ajay Singh Panwar,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,MM,7,
829,timetable,MM 739,Semiconductor Photoelectrochemistry and Photocatalysis,I - Aswani Yella,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,MM,7,
830,timetable,MM 742,Science & Technology of Electric Furnace Steel Making,I - Rajiv Asthana,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,MM,7,
831,timetable,MM 746,Concepts of Advanced Polymer Science & Engineering,I - Mithun Chowdhury,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,MM,7,
832,timetable,MM 749,Statistics and Probability for Materials Engineers,I - Hina Amol Gokhale,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,MM,7,
833,timetable,MM 792,Communication Skills -II,A - Sudhanshu Mallick I - Dusane Rajiv O.,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,MM,7,
834,timetable,MMS801,Seminar,I - K. Bhanumurthy,   FullSemester,,, 0,,,0,MMS,8,
835,timetable,MMS802,Seminar,I - K. Bhanumurthy,   FullSemester,,, 0,,,0,MMS,8,
836,timetable,PH 108,Basics of Electricity & Magnetism,A - Amitabha Nandi A - Raghunath Chelakkot A - Varma Raghava I - Mithun K. Mitra,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,PH,1,
837,timetable,PH 202,Waves & Oscillations & Optics,I - Anshuman Kumar,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,PH,2,
838,timetable,PH 204,Quantum Mechanics I,I - P. Ramadevi,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,PH,2,
839,timetable,PH 230,Electronics Lab III (Digital Electronics),I - Pradeep Sarin,   FullSemester,,, 0,,,0,PH,2,
840,timetable,PH 232,Physics Laboratory I (General Physics Lab),I - S. Dhar,   FullSemester,L3 Thu-L3-14:00:00-16:55:00,, 0,, Thu-L3-14:00:00-16:55:00,L3,PH,2,
841,timetable,PH 233,Electronics Lab II (Op amp circuits),I - Pradeep Sarin,   FullSemester,L4 Fri-L4-14:00:00-16:55:00,, 0,, Fri-L4-14:00:00-16:55:00,L4,PH,2,
842,timetable,PH 252,Introduction to Quantum Mechanics,I - Sadhana Dash,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 40,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,PH,2,
843,timetable,PH 352,Introduction to Condensed Matter Physics,I - Mahajan Avinash V.,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 40,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,PH,3,
844,timetable,PH 353,Light Matter Interactions,I - Gopal Dixit,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 40,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,PH,3,
845,timetable,PH 408,Mathematical Physics II,I - Dibyendu Das,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,PH,4,
846,timetable,PH 410,Statistical Physics,I - Sumiran Pujari,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,PH,4,
847,timetable,PH 418,Introduction to Condensed Matter Physics,I - Singh P.P.,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,PH,4,
848,timetable,PH 422,Quantum Mechanics II,I - Alok Shukla,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,PH,4,
849,timetable,PH 424,Electromagnetic Theory I,I - Archana Pai,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,PH,4,
850,timetable,PH 435,Electronics Lab IV (Microprocessors),I - Pradeep Sarin,   FullSemester,L3 Thu-L3-14:00:00-16:55:00,, 0,, Thu-L3-14:00:00-16:55:00,L3,PH,4,
851,timetable,PH 436,Introduction to Condensed Matter Physics,I - Soumya Bera,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,PH,4,
852,timetable,PH 438,Statistical Physics,I - Hridis Kumar Pal,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,PH,4,
853,timetable,PH 441,Physics Lab (General Physics),I - S. Dhar,   FullSemester,L4 Fri-L4-14:00:00-16:55:00,, 0,, Fri-L4-14:00:00-16:55:00,L4,PH,4,
854,timetable,PH 444,Electromagnetic Theory,I - Kantimay Das Gupta,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,PH,4,
855,timetable,PH 446,Physics Laboratory (Solid state and Nuclear Physics),A - Nitin Kumar I - Major S.S.,   FullSemester,L4 Fri-L4-14:00:00-16:55:00,, 0,, Fri-L4-14:00:00-16:55:00,L4,PH,4,
856,timetable,PH 447,Physics Lab (Optics and Spectroscopy),A - Kundu Tapanendu I - Singh B.P.,   FullSemester,L3 Thu-L3-14:00:00-16:55:00,, 0,, Thu-L3-14:00:00-16:55:00,L3,PH,4,
857,timetable,PH 500,Thin Film Physics & Technology,I - Senthilkumar M.,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,PH,5,
858,timetable,PH 510,Electromagnetic Theory II,I - Sankar S.Uma,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,PH,5,
859,timetable,PH 512,Physics Lab (Optics and Spectroscopy),A - Kundu Tapanendu I - Singh B.P.,   FullSemester,L1 Mon-L1-14:00:00-16:55:00,, 0,, Mon-L1-14:00:00-16:55:00,L1,PH,5,
860,timetable,PH 527,Physics Lab (Solid State and Nuclear Physics),A - Nitin Kumar I - Major S.S.,   FullSemester,L1 Mon-L1-14:00:00-16:55:00,, 0,, Mon-L1-14:00:00-16:55:00,L1,PH,5,
861,timetable,PH 530,Light Matter Interaction,I - P Vasa,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,PH,5,
862,timetable,PH 534,Quantum Information and Computing,I - Sai Vinjanampathy,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,PH,5,
863,timetable,PH 536,Physics of Quantum Devices,I - Suddhasatta Mahapatra,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,PH,5,
864,timetable,PH 540,Elementary Particle Physics,I - Kumar Rao,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,PH,5,
865,timetable,PH 544,General Theory of Relativity,I - Yajnik Urjit,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,PH,5,
866,timetable,PH 546,Quantum Optics,I - B.N.Jagtap,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,PH,5,
867,timetable,PH 550,Soft Matter Physics,I - Nitin Kumar,   FullSemester,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,, 0,, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15,PH,5,
868,timetable,PH 556,Astrophysics,I - Varun Bhalerao,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,PH,5,
869,timetable,PH 558,Nanomaterials Nanostructures & Nanofabrication,I - Pramod Kumar,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,PH,5,
870,timetable,PH 562,Continuum Mechanics,I - Anirban Sain,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,PH,5,
871,timetable,PH 566,Advanced Simulation Techniques in Physics,I - Aftab Alam,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,PH,5,
872,timetable,PH 568,Physics of Nanostructures and oscale Devices,I - Dinesh Kabra,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,PH,5,
873,timetable,PH 570,Advanced Laboratory Techniques in Nanosience,I - Mohamad Aslam,   FullSemester,L1 Mon-L1-14:00:00-16:55:00,, 0,, Mon-L1-14:00:00-16:55:00,L1,PH,5,
874,timetable,PH 572,Special Topics in Elementary Particle Physics,I - Vikram Rentala,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,PH,5,
875,timetable,PH 580,Magnetism and Superconductivity,I - Suresh K.G.,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,PH,5,
876,timetable,PH 588,B.Tech. Project II,A - Varun Bhalerao I - Vikram Rentala,   FullSemester,,, 0,,,0,PH,5,
877,timetable,PH 592,Dual Degree Project II,A - Varun Bhalerao I - Vikram Rentala,   FullSemester,,, 0,,,0,PH,5,
878,timetable,PH 596,M.Sc. project stage 2,A - Varun Bhalerao I - Vikram Rentala,   FullSemester,,, 0,,,0,PH,5,
879,timetable,PH 792,Communication Skills -II,I - Punit Parmad,   FullSemester,,, 0,,,0,PH,7,
880,timetable,PS 602,Public Policy in Practice,I - Prabhir Vishnu Poruthiyil,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,PS,6,
881,timetable,PS 604,Technology Culture and Policy,I - Mehra A.,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,PS,6,
882,timetable,PS 606,Public Policy in India: History Institutions and Practice,I - Jha Shishir Kumar,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,PS,6,
883,timetable,PS 607,Public Policy Theory II,I - Prabhir Vishnu Poruthiyil,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,PS,6,
884,timetable,PS 610,Quantitative and Qualitative Research Methods,A - Sarthak Gaurav I - Prabhir Vishnu Poruthiyil,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,PS,6,
885,timetable,PS 611,Energy Policy Analysis,I - Banerjee Rangan,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,PS,6,
886,timetable,PS 614,Water Policy II - Advanced Themes in Water Policy,I - N.C.Naraya,   FullSemester,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,, 0,, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15,PS,6,
887,timetable,PS 617,Information Economy Data and Goverce III,I - Jha Shishir Kumar,   FirstHalf,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,PS,6,
888,timetable,PS 625,Environmental Goverce and Development,A - Bakul Rao A - Virendra Sethi I - Ajay A Deshpande,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,PS,6,
889,timetable,PS 626,AI Data and Policy,I - Anupam Guha,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,PS,6,
890,timetable,PS 630,Technology and the Future of Workers,I - Anupam Guha,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,PS,6,
891,timetable,PS 631,Telecommunication Policy,I - Manjunath D.,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,PS,6,
892,timetable,PS 694,Seminar,I - Anupam Guha,   FullSemester,,, 0,,,0,PS,6,
893,timetable,PS 792,Communication Skill -II,I - Parthasarathy D.,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,PS,7,
894,timetable,PSS801,Seminar,I - Jha Shishir Kumar,   FullSemester,,, 0,,,0,PSS,8,
895,timetable,SC 202,Signals and Feedback Systems,A - Nataraj P.S.V. I - Bandyopadhyay B.,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 40,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,SC,2,
896,timetable,SC 602,Control of Nonlinear Dynamical Systems,I - Sukumar Srikant,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,SC,6,
897,timetable,SC 602,Control of Nonlinear Dynamical Systems,I - Sukumar Srikant,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00, M, 20,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,SC,6,
898,timetable,SC 607,Optimization,I - Ankur Kulkarni,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,, 0,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,SC,6,
899,timetable,SC 607,Optimization,I - Ankur Kulkarni,   FullSemester,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00, M, 20,, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10,SC,6,
900,timetable,SC 618,Analytical and Geometric Dynamics,I - Banavar R.N.,   FullSemester,, M, 20,,,0,SC,6,
901,timetable,SC 626,Systems and Control Engineering Laboratory,A - Leena Vachhani I - Arpita Sinha,   FullSemester,LX Wed-LX-14:00:00-16:55:00,, 0,, Wed-LX-14:00:00-16:55:00,LX,SC,6,
902,timetable,SC 630,Variable Structure and Sliding Mode Control,I - Bandyopadhyay B.,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,SC,6,
903,timetable,SC 630,Variable Structure and Sliding Mode Control,I - Bandyopadhyay B.,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00, M, 10,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,SC,6,
904,timetable,SC 635,Advanced Topics in Mobile Robotics,A - Leena Vachhani I - Arpita Sinha,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,SC,6,
905,timetable,SC 635,Advanced Topics in Mobile Robotics,A - Leena Vachhani I - Arpita Sinha,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00, M, 10,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,SC,6,
906,timetable,SC 638,Quantum Control,I - Navin Khaneja,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,SC,6,
907,timetable,SC 638,Quantum Control,I - Navin Khaneja,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 10,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,SC,6,
908,timetable,SC 640,Applied Predictive Analytics,I - Nataraj P.S.V.,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 20,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,SC,6,
909,timetable,SC 647,Topological Methods in Control and Data Science,I - Debasish Chatterjee,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,SC,6,
910,timetable,SC 647,Topological Methods in Control and Data Science,I - Debasish Chatterjee,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00, M, 20,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,SC,6,
911,timetable,SC 702,Linear Systems Theory for PDEs,I - Vivek Natarajan,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,SC,7,
912,timetable,SC 702,Linear Systems Theory for PDEs,I - Vivek Natarajan,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00, M, 20,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,SC,7,
913,timetable,SC 792,Communication Skills -II,I - Vivek Natarajan,   FullSemester,X Wed-XC-17:30:00-18:55:00 Wed-XD-19:00:00-20:25:00,, 0,,Wed-XC-17:30:00-18:55:00 Wed-XD-19:00:00-20:25:00,0,SC,7,
914,timetable,TD 604,Social Science Research Methods and Systems Dynamics,A - Amit Y. Arora I - Subodh M. Wagle,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,TD,6, View
915,timetable,TD 609,Field Work,A - Ad B. Rao I - Pankajkumar Sekhsaria,   FullSemester,,, 0,,,0,TD,6,
916,timetable,TD 610,Contemporary Critical Issues in Technology and Development,I - N.C.Naraya,   FullSemester,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,, 0,, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15,TD,6,
917,timetable,TD 611,Agro-based Industries: Design and Case Studies,I - N. Shah,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,TD,6,
918,timetable,TD 620,Micro Small and Medium Enterprises in Rural Areas,A - Vishal R. Sardeshpande I - Ad B. Rao,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,TD,6,
