,Course Code,Course Name,Dept,Division,Division.1,Instructor(s),Registration Limit,Restrictions,Slot,Slot_code,Time,Type,Venue,Yxx ka Y
736,PH 500,Thin Film Physics & Technology,PH,,,I - Senthilkumar M., 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,5
737,PH 510,Electromagnetic Theory II,PH,,,I - Sankar S.Uma, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,5
738,PH 512,Physics Lab (Optics and Spectroscopy),PH,,,A - Kundu Tapanendu I - Singh B.P., 0,,L1 Mon-L1-14:00:00-16:55:00,L1, Mon-L1-14:00:00-16:55:00,timetable,  ,5
739,PH 527,Physics Lab (Solid State and Nuclear Physics),PH,,,A - Nitin Kumar I - Major S.S., 0,,L1 Mon-L1-14:00:00-16:55:00,L1, Mon-L1-14:00:00-16:55:00,timetable,  ,5
740,PH 530,Light Matter Interaction,PH,,,I - P Vasa, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,5
741,PH 534,Quantum Information and Computing,PH,,,I - Sai Vinjanampathy, 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,5
742,PH 536,Physics of Quantum Devices,PH,,,I - Suddhasatta Mahapatra, 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,5
743,PH 540,Elementary Particle Physics,PH,,,I - Kumar Rao, 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,5
744,PH 544,General Theory of Relativity,PH,,,I - Yajnik Urjit, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,5
745,PH 546,Quantum Optics,PH,,,I - B.N.Jagtap, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,5
746,PH 550,Soft Matter Physics,PH,,,I - Nitin Kumar, 0,,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,timetable,  ,5
747,PH 556,Astrophysics,PH,,,I - Varun Bhalerao, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,5
748,PH 558,Nanomaterials Nanostructures & Nanofabrication,PH,,,I - Pramod Kumar, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,5
749,PH 562,Continuum Mechanics,PH,,,I - Anirban Sain, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,5
750,PH 566,Advanced Simulation Techniques in Physics,PH,,,I - Aftab Alam, 0,,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,timetable,  ,5
751,PH 568,Physics of Nanostructures and oscale Devices,PH,,,I - Dinesh Kabra, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,5
752,PH 570,Advanced Laboratory Techniques in Nanosience,PH,,,I - Mohamad Aslam, 0,,L1 Mon-L1-14:00:00-16:55:00,L1, Mon-L1-14:00:00-16:55:00,timetable,  ,5
753,PH 572,Special Topics in Elementary Particle Physics,PH,,,I - Vikram Rentala, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,5
754,PH 580,Magnetism and Superconductivity,PH,,,I - Suresh K.G., 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,5
755,PS 602,Public Policy in Practice,PS,,,I - Prabhir Vishnu Poruthiyil, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,6
756,PS 604,Technology Culture and Policy,PS,,,I - Mehra A., 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,6
757,PS 606,Public Policy in India: History Institutions and Practice,PS,,,I - Jha Shishir Kumar, 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,6
758,PS 607,Public Policy Theory II,PS,,,I - Prabhir Vishnu Poruthiyil, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,6
759,PS 610,Quantitative and Qualitative Research Methods,PS,,,A - Sarthak Gaurav I - Prabhir Vishnu Poruthiyil, 0,,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,timetable,  ,6
760,PS 611,Energy Policy Analysis,PS,,,I - Banerjee Rangan, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,6
761,PS 614,Water Policy II - Advanced Themes in Water Policy,PS,,,I - N.C.Naraya, 0,,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,timetable,  ,6
762,PS 617,Information Economy Data and Goverce III,PS,,,I - Jha Shishir Kumar, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,6
763,PS 625,Environmental Goverce and Development,PS,,,A - Bakul Rao A - Virendra Sethi I - Ajay A Deshpande, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,6
764,PS 626,AI Data and Policy,PS,,,I - Anupam Guha, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,6
765,PS 630,Technology and the Future of Workers,PS,,,I - Anupam Guha, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,6
766,PS 631,Telecommunication Policy,PS,,,I - Manjunath D., 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,6
767,PS 792,Communication Skill -II,PS,,,I - Parthasarathy D., 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,7
768,SC 202,Signals and Feedback Systems,SC, M,,A - Nataraj P.S.V. I - Bandyopadhyay B., 25,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,2
769,SC 602,Control of Nonlinear Dynamical Systems,SC,,,I - Sukumar Srikant, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,6
770,SC 602,Control of Nonlinear Dynamical Systems,SC, M,,I - Sukumar Srikant, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,6
771,SC 607,Optimization,SC,,,I - Ankur Kulkarni, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,6
772,SC 607,Optimization,SC, M,,I - Ankur Kulkarni, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,6
773,SC 626,Systems and Control Engineering Laboratory,SC,,,A - Leena Vachhani I - Arpita Sinha, 0,,LX Wed-LX-14:00:00-16:55:00,LX, Wed-LX-14:00:00-16:55:00,timetable,  ,6
774,SC 630,Variable Structure and Sliding Mode Control,SC,,,I - Bandyopadhyay B., 0,,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,timetable,  ,6
775,SC 630,Variable Structure and Sliding Mode Control,SC, M,,I - Bandyopadhyay B., 0,,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,timetable,  ,6
776,SC 635,Advanced Topics in Mobile Robotics,SC,,,A - Leena Vachhani I - Arpita Sinha, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,6
777,SC 635,Advanced Topics in Mobile Robotics,SC, M,,A - Leena Vachhani I - Arpita Sinha, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,6
778,SC 638,Quantum Control,SC,,,I - Navin Khaneja, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,6
779,SC 638,Quantum Control,SC, M,,I - Navin Khaneja, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,6
780,SC 640,Applied Predictive Analytics,SC,,,I - Nataraj P.S.V., 20,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,6
781,SC 647,Topological Methods in Control and Data Science,SC,,,I - Debasish Chatterjee, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,6
782,SC 647,Topological Methods in Control and Data Science,SC, M,,I - Debasish Chatterjee, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,6
783,SC 702,Linear Systems Theory for PDEs,SC,,,I - Vivek Natarajan, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,7
784,SC 702,Linear Systems Theory for PDEs,SC, M,,I - Vivek Natarajan, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,7
785,SC 792,Communication Skills -II,SC,,,I - Vivek Natarajan, 0,,X Wed-XC-17:30:00-18:55:00 Wed-XD-19:00:00-20:25:00,0,Wed-XC-17:30:00-18:55:00 Wed-XD-19:00:00-20:25:00,timetable,  ,7
786,TD 604,Social Science Research Methods and Systems Dynamics,TD,,,A - Amit Y. Arora I - Subodh M. Wagle, 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,6
787,TD 610,Contemporary Critical Issues in Technology and Development,TD,,,I - N.C.Naraya, 0,,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,timetable,  ,6
788,TD 611,Agro-based Industries: Design and Case Studies,TD,,,I - N. Shah, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,6
789,TD 620,Micro Small and Medium Enterprises in Rural Areas,TD,,,A - Vishal R. Sardeshpande I - Ad B. Rao, 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,6
790,TD 623,Rural Electrification and Development in India,TD,,,I - Priyadarshani Jadhav, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,6
791,TD 630,Public Policy: Theory and Practice,TD,,,A - Satish B. Agnihotri I - Subodh M. Wagle, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,6
792,TD 632,Sustainable Development Goals and Corporate Social Responsibility,TD,,,A - Ad B. Rao A - Bakul Rao A - Satish B. Agnihotri I - Rupal M Dalal, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,6
793,TD 653,Biofuels: Technology and Policy Perspective,TD,,,I - Amit Y. Arora, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,6
794,US 603,Research Methods in Urban Science,US,,,I - Arnab Jana, 30,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,6
795,US 606,Urban Environmental Infrastructure,US,,,I - Pradip P. Kalbar, 40, View,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,6
796,US 611,Urban Design and Engineering Laboratory,US,,,A - Arnab Jana A - Malini Krishkutty A - Pradip P. Kalbar I - Himanshu Burte, 0,,,0,,timetable,  ,6
797,US 614,Urban Space: Theories and Critical Perspectives,US,,,I - Himanshu Burte, 25, View,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,6
